row_id,주제,내용,상세내용,주장/검증 매체,label
453,경제,김동연 경제부총리가 삼성 이재용 부회장에게 머리를 조아렸다,"['사진', '부총리', '부회장', '현장', '인사', '영상', '논란', '있는', '삼성', '아니냐는', '내용', '당시', '유통', '취재']",인터넷 루머,전혀 사실 아님
454,경제,근로자 추천 이사제는 헌법에 위배 ?,"['근로자', '추천', '사제', '헌법', '기업', '경영', '하는', '경제', '보장', '있다', '자유', '도입', '근거', '참여', '조항', '자유시장경제', '체제', '한다', '노동', '공청회', '논란', '되는', '개정', '위원회', '따라', '있는', '대한', '대표', '제도', '행사', '자율성', '당시', '했다', '가치', '된다는', '경제민주화', '규정', '시장경제', '재산권']",발언인 없음,판단 유보
455,경제,문재인정부의 탈원전 정책 때문에 전력 부족,"['전력', '비율', '수요', '수급', '최대', '했다', '비력', '정부', '원전', '설비', '미만', '기록', '단계', '호기', '용량', '있다']",자유한국당,전혀 사실 아님
456,경제,누진제로 저소득층 배려할 수 있다?,"['소득', '전기', '전기요금', '누진', '쓰는', '적게', '배려', '택용', '했다', '가구', '한전', '통해', '상대', '사용', '사용자', '입장', '요금', '평가']",한국전력공사,전혀 사실 아님
457,경제,아우디 A3 정말 2400만원에 살 수 있다?,"['아우디', '코리아', '구매', '있다', '할인', '판매', '가격', '여대', '가량', '소식', '전해지면서', '궁금증', '정말', '아반떼', '있을까', '방식', '파이']",발언인 없음,대체로 사실 아님
458,경제,"""원전 가동에 터무니없는 왜곡""","['원전', '전력', '대통령', '가동', '발언', '정비', '하는', '왜곡', '대해', '공급', '산업부', '한수원', '호기', '사항', '무니', '있다', '언론', '수급', '계획', '해명']",문재인,대체로 사실 아님
459,경제,우리나라의 내년 최저임금은 OECD 국가들 중 높은 편이다?,"['최저임금', '국가', '대비', '우리나라', '올해', '순위', '인상', '한국', '하면']",인터넷 루머,대체로 사실
460,경제,"""카드사가 이제까지 재벌 가맹점에만 수수료 특혜를 줘왔다"" ?","['카드', '수수료', '결제', '의원', '사가', '대형', '마트', '편의점', '때문', '하는']",김진표,대체로 사실 아님
461,경제,"""돈스코이호에 금괴 200톤이 있다고 외신에서 보도했다""","['돈스코이', '기사', '뉴욕타임스', '보물', '그룹', '내용', '금괴', '있다고', '보도', '러시아']",신일그룹,전혀 사실 아님
462,경제,내년 최저임금이 7급 공무원 월급과 같다.,"['공무원', '최저임금', '수준', '월급', '초봉', '내년', '환산', '봉급', '직급', '수당']",인터넷 루머,전혀 사실 아님
463,경제,주세법 개정으로 수입 맥주 값 오른다?,"['맥주', '세금', '수입', '리터', '과세', '종량세', '주세', '기준', '체계', '국산', '출고', '원가', '가격', '붙는', '만원', '프리미엄', '할인', '했다', '안이', '업계', '반영', '하는', '내년', '된다', '교육세', '경우', '제품', '수치', '환산', '때문', '행사', '가능성', '크다']",언론 보도,판단 유보
464,경제,편의점 신규점포는 기존점포 250m 내 출점하면 안 된다.,"['근접', '편의점', '점포', '했다', '상권', '가맹', '기준', '송도', '세븐일레븐', '전국', '협회', '기존', '금지', '하는', '때문', '거리']",전국편의점가맹점협회,대체로 사실 아님
465,경제,"""기업만 소득이 늘었다""?","['소득', '기업', '가계', '증가', '평균', '비해', '하는', '전자', '지난해', '부담', '전체', '비중']",홍영표,대체로 사실 아님
466,경제,배달 앱이 배달비를 유료화 했다?,"['배달', '유료', '민족', '기능', '적용', '있다', '업체', '받는', '도입', '했다', '하면서', '이를', '등록', '음식점', '경우', '같은']",인터넷 루머,대체로 사실 아님
467,경제,"""한국의 부동산 세부담은 외국에 비해 낮다""","['부담', '부동산', '한국', '대비', '유세', '비중', '세수', '우리나라', '낮은', '기준', '전체', '국가']",김동연,대체로 사실
468,경제,일반 소주는 증류주가 아니다?,"['증류주', '소주', '세계', '있다', '진로', '일반', '브랜드', '지난해', '온라인', '양조주', '발효', '증류', '화학', '원료', '대표', '따르면', '결과', '위해', '알코올', '도수', '때문', '석식', '곡물', '과정']",인터넷 루머,전혀 사실 아님
469,경제,반도체 장비 수입 하락세는 불황 징조?,"['반도체', '장비', '수입', '경기', '제조', '감소', '하락', '올해', '중국', '하는', '했다', '동월', '관련', '신호', '이는', '지난해', '수치', '불황', '한다', '있다', '때문', '관계자']",언론 보도,대체로 사실 아님
470,경제,기내식 없는 비행기에 도시락을 싸 가도 된다?,"['음식물', '항공', '도시락', '기내', '반입', '아시아나', '액체', '항공사']",인터넷 루머,사실
471,경제,한진 조양호 회장의 부인 이명희씨는 분노조절장애로 인한 심신미약으로 선처를 받을 수 있다?,"['장애', '경우', '감형', '처벌', '심신', '미약', '법원', '분노조절', '실제', '해당', '판단', '이명희', '정신', '하지', '대한', '대상', '않음', '사건']",발언인 없음,대체로 사실 아님
472,경제,중국산 소주가 한국 마트서 1병 당 690원에 팔린다?,"['소주', '매점', '사진', '마트', '했다', '슈퍼', '현재', '인창', '무역', '해당']",인터넷 루머,전혀 사실 아님
473,경제,"""서울시장 취임 첫날 재개발, 재건축 도장을 찍겠다""","['계획', '후보', '사업', '정비', '변경', '도시', '위원회', '서울시장', '주민', '취임', '도장', '있다', '심의', '첫날', '재개발', '재건축', '서울시', '모두', '김문수', '공람', '경미한', '절차', '안건', '의회', '가능성', '당선', '하면', '공약', '기간', '한다', '경우', '하는', '서울', '처리', '했다', '이상', '수립', '의견청취', '생략', '해당', '통과', '실현', '한국', '밝혔다', '허가', '관계자', '행정', '대해', '찍는', '중대', '최소', '정법', '거쳐야', '설명', '청취', '된다', '상황', '한번', '조건', '있는', '의지']",김문수,대체로 사실 아님
474,경제,"""일자리가 줄었다는 표현을 쓰는데 사실 일자리는 계속 늘고 있다""","['증가', '취업', '일자리', '지난', '수석', '청와대', '표현', '계속', '있다', '하면', '대비', '했다', '실업률', '동월', '통계청', '그쳤다']",반장식,절반의 사실
475,경제,대학축제 주점에서 대학생들이 술을 팔았다면 처벌 받는다,"['주류', '축제', '처벌', '팔면', '대학생', '면허', '확인', '판매업', '있습니다', '대학', '이하', '교육부', '판매', '공문', '대학교', '세법', '무면허', '됩니다', '있는']",교육부,사실
476,경제,"""CGV와 롯데시네마, 메가박스 등 멀티플렉스 3사가 영화 관람료를 똑같이 1천원씩 거의 같은 시기에 인상한 것은 담합이다""","['인상', '관람', '소비자', '개봉', '메가박스', '당시', '멀티플렉스', '영화', '담합', '롯데', '반발', '합의', '시기', '가격']",참여연대 소비자단체협의회,판단 유보
477,경제,보험계리사 영어 시험이 쉬워졌다?,"['시험', '영어', '텝스', '보험', '점수', '인정', '했다', '리사', '손해사정사', '된다', '쉬워진', '대체', '최고점']",언론 보도,대체로 사실 아님
478,경제,수면제 처방 받으면 보험 가입 제한된다?,"['처방', '보험', '가입', '수면제', '경우', '정신과', '사례', '보험사', '금융', '거절', '확인', '질환', '치료', '단순', '됐다', '정신질환']",금융위원회,대체로 사실
479,경제,“지난 3월 방한 중국인 관광객은 40만명”?,"['관광객', '관광', '중국인', '비자', '증가', '통계', '했다', '중국', '정부', '지난해', '발급', '공사', '입국', '법무부', '방문', '포함']",문화체육관광부,대체로 사실 아님
480,경제,남북 화해무드로 접경지 땅값 급등,"['거래', '토지', '땅값', '확인', '통계', '호가', '문산읍', '가격', '올해']",언론 보도,판단 유보
481,경제,"이건희 회장, 특별사면 대가로 평창올림픽 유치 로비?","['유치', '회장', '삼성', '올림픽', '후원', '불법', '로비', '정부', '특별사면', '보도', '이명박', '하지', '평창올림픽', '사면', '극적', '당시', '대가', '문제', '여부', '전자', '아프리카', '계약', '국가']",언론 보도,판단 유보
482,경제,"한국GM의 부실, GM 본사의 '먹튀' 탓?","['한국', '본사', '금리', '연구개발', '대출', '하는', '부품', '거래', '의혹', '매출', '지출', '해외', '했다', '있다', '원인', '완성', '과도', '부담', '부실', '자회사', '같은', '보고서', '빌려', '기준', '따라', '생산']",전국민주노동조합총연맹,대체로 사실 아님
483,경제,“서울시는 관리처분계획인가 권한이 없다”?,"['서울시', '사업', '재건축', '관리', '처분', '계획', '권한', '심의', '서울시장', '집값', '과열', '책임', '정비', '이후', '있는', '구청', '건축', '시행', '전체', '단계', '신청', '시기', '있다']",박원순,절반의 사실
484,경제,다산신도시 실버택배 지원은 형평성에 어긋난다,"['택배', '실버', '지원', '다산', '신도시', '하는', '사업', '노인', '했다', '논란', '되는', '형평성', '아파트', '어르신', '한국', '인력', '개발', '있다', '전국', '단지', '현재']",발언인 없음,대체로 사실 아님
485,경제,"""삼성 '백혈병' 관련 작업환경보고서가 '핵심기밀'""","['보고서', '작업', '삼성', '환경', '공개', '공장', '전자', '측정', '있다', '판결', '공정', '위치', '생산', '결과', '해당', '통해', '배치', '고용노동부', '법원', '결정', '영업', '기밀', '포함', '행정심판', '행정소송', '대전', '정보', '라인', '기재', '개략']",삼성전자,대체로 사실 아님
486,경제,"""삼성증권 사태는 무차입 공매도""","['공매도', '차입', '주식', '했다', '매도', '증권', '사태', '문제', '시스템', '삼성', '한다', '증권사', '실제', '거래', '결과', '부총리', '있는', '때문', '이번', '금지', '심각한', '있다', '김동연', '않은', '상태', '하는', '주가', '없다', '계좌', '이어', '지적', '실질', '자본시장', '제한', '진행', '다른']",김동연,절반의 사실
487,경제,“대외경제정책연구원의 유럽 사무소 설치 예산을 전액 삭감했다”,"['예산', '했다', '유럽', '사무소', '국회', '원장', '대외', '경제정책', '연구원', '반영', '삭감', '하는', '사업', '예산안', '출장', '전액', '요청', '설립', '관련', '과정', '발언', '편성', '결산', '심사', '부대', '의견']",김기식,대체로 사실 아님
488,경제,북한 여행자 보험 상품 정말 없나?,"['여행자', '북한', '상품', '보험', '남북', '보험사', '예술', '통일부', '관계', '특수성', '설명', '판매', '현재', '여행', '없다', '했다', '국내', '취급', '고려', '현지']",통일부,대체로 사실 아님
